model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error
S_RES_CV,8,large_launcher,16,16,1.0,11,0.6875,0.6087540288678177,0.6107046479480513,26.601649864605037,28.369421567178716,0.2544340313159904
S_RES_CV,8,large_tower,10,10,1.0,4,0.4,0.4766918360055076,0.42335507258832683,34.29492986681778,22.535531840229176,0.37063121855182735
S_RES_CV,8,medium_launcher,1,1,1.0,0,0.0,0.05392828345680566,0.05392828345680566,118.86644410396414,118.86644410396414,13.207382678218238
S_RES_CV,8,small_launcher,16,16,1.0,5,0.3125,0.39922151649487164,0.3707923493719076,10.612366780583095,8.85887417979473,0.40285209957784723
S_RES_CV,8,small_tower,11,11,1.0,4,0.36363636363636365,0.45606662173694673,0.35888757698752527,18.979708396778598,22.810965707357013,0.3932925121958106
S_RES_CV,8,spacecraft,14,14,1.0,10,0.7142857142857143,0.5775901539405066,0.5857146079884563,10.41371570610634,9.402838846928052,0.21914113582691538
S_RES_CV,8,ta-ta,16,16,1.0,5,0.3125,0.3230944363121443,0.34954452926692436,12.147095017199955,9.008630878515467,0.5479513272410973
S_RES_CV,8,tank,16,16,1.0,9,0.5625,0.5142295982676593,0.5567277032183299,21.17067011971126,11.498297036802363,0.24464461780430563
S_RES_CV,9,condor,1,1,1.0,1,1.0,0.5044094402602353,0.5044094402602353,41.369776095150414,41.369776095150414,1.0607634896192413
S_RES_CV,9,helicopter,9,9,1.0,8,0.8888888888888888,0.6018332331061654,0.5799013613627874,24.64282545693303,27.6587779594059,0.2738492867267911
S_RES_CV,9,jammer,3,3,1.0,0,0.0,0.34184616820665364,0.3214163779520018,17.112835529209033,17.941418793618862,0.5276887880476135
S_RES_CV,9,jet_plane,12,12,1.0,11,0.9166666666666666,0.660040938124645,0.6818738194641799,29.46592929036366,12.251383564810528,0.1503416359852114
S_RES_CV,9,large_launcher,15,15,1.0,8,0.5333333333333333,0.5484243393119671,0.5138511684236226,32.07688420796732,34.81009882746233,0.3159185209810608
S_RES_CV,9,large_tower,9,9,1.0,2,0.2222222222222222,0.42337319906424775,0.3959315555425717,41.816758554896836,24.104925792175038,0.4051490299276277
S_RES_CV,9,small_launcher,15,15,1.0,2,0.13333333333333333,0.35178019732920457,0.3171956359792645,11.955979442160288,10.357533973773947,0.47079699880790665
S_RES_CV,9,small_tower,10,10,1.0,2,0.2,0.3644027702445839,0.2749612154077737,24.730619345594057,28.56633758832382,0.49252306186765205
S_RES_CV,9,spacecraft,13,13,1.0,9,0.6923076923076923,0.5230008090754648,0.5212921315214538,12.203550432590266,11.774365369577538,0.26919225565365545
S_RES_CV,9,ta-ta,15,15,1.0,4,0.26666666666666666,0.24828798790720094,0.1988609828330367,13.58389229495749,10.733959913394033,0.7384729656303961
S_RES_CV,9,tank,15,15,1.0,7,0.4666666666666667,0.49515781009767973,0.4871285449296226,23.312372978859134,13.969255981981208,0.2972182123825789
S_RES_CV,10,helicopter,8,8,1.0,5,0.625,0.5262132471898251,0.5242650200893444,25.432114737994045,26.211155217312104,0.26465609045781346
S_RES_CV,10,jammer,2,2,1.0,0,0.0,0.2423646005857596,0.2423646005857596,21.522956664043086,21.522956664043086,0.6782506628404279
S_RES_CV,10,jet_plane,11,11,1.0,9,0.8181818181818182,0.6144602790617311,0.6206853922629727,35.74479421735254,16.64618300649326,0.20300223178650317
S_RES_CV,10,large_launcher,14,14,1.0,5,0.35714285714285715,0.4793554042207748,0.436700919757092,39.117503665749716,41.08746808758251,0.3820831949213515
S_RES_CV,10,large_tower,8,8,1.0,2,0.25,0.37671596770845894,0.3022149916602708,50.17893289663027,29.659830256332537,0.5035338128347214
S_RES_CV,10,small_launcher,14,14,1.0,1,0.07142857142857142,0.3056750279643445,0.2667099649597312,13.674771156308992,11.96758039376098,0.5439809269891354
S_RES_CV,10,small_tower,9,9,1.0,1,0.1111111111111111,0.26403233027739476,0.18802774648381612,32.83976437557643,34.936732662903424,0.6130332683541991
S_RES_CV,10,spacecraft,12,12,1.0,4,0.3333333333333333,0.4741992322097797,0.44534345519171625,15.380582119802549,14.740747218394553,0.3204510264868381
S_RES_CV,10,ta-ta,14,14,1.0,4,0.2857142857142857,0.21941680793810717,0.1369643918677855,14.878335826383408,15.466466643010694,0.988591186945438
S_RES_CV,10,tank,14,14,1.0,7,0.5,0.4550948135547337,0.47319821696136455,26.57162252451779,15.145151185624915,0.3067254665242426
S_RES_CV,11,helicopter,7,7,1.0,3,0.42857142857142855,0.4677841130468944,0.47923022056474285,28.90442729521693,29.85236118733547,0.29852361187335474
S_RES_CV,11,jammer,1,1,1.0,0,0.0,0.1474912849503599,0.1474912849503599,27.00107982809399,27.00107982809399,0.9643242795747853
S_RES_CV,11,jet_plane,10,10,1.0,9,0.9,0.5855855919109743,0.5927982705267103,41.92724327377877,18.152182594408707,0.219189782853977
S_RES_CV,11,large_launcher,13,13,1.0,3,0.23076923076923078,0.43302576602867127,0.3779545487549301,46.06611394782452,47.75629759889249,0.46517908756020476
S_RES_CV,11,large_tower,7,7,1.0,2,0.2857142857142857,0.34907552303024125,0.28478103402700805,59.89565945411635,30.71658439623377,0.5206200745124367
S_RES_CV,11,small_launcher,13,13,1.0,1,0.07692307692307693,0.2610911030773323,0.2232101985784488,15.435381481637798,14.118676841324383,0.6138555148401906
S_RES_CV,11,small_tower,8,8,1.0,0,0.0,0.15596495350685574,0.14574695646745967,38.97572951982728,39.79665022220527,0.7245236357688769
S_RES_CV,11,spacecraft,11,11,1.0,2,0.18181818181818182,0.39698339936881627,0.3921108081189333,18.131350436381975,16.870191152588106,0.3929946236786225
S_RES_CV,11,ta-ta,13,13,1.0,2,0.15384615384615385,0.20657526775188925,0.11702386595754322,17.323876516803697,20.71845344111116,1.2187325553594799
S_RES_CV,11,tank,13,13,1.0,6,0.46153846153846156,0.4074241048367403,0.40969332804216,30.633250427694755,17.54514863317306,0.35806425781985834
S_RES_CV,12,helicopter,6,6,1.0,0,0.0,0.43327439329595174,0.4509276387595087,32.248369450185244,33.679389210524036,0.3384596475794769
S_RES_CV,12,jet_plane,9,9,1.0,6,0.6666666666666666,0.5375181919200618,0.5293848600985377,50.244244873599285,21.995641115201394,0.26746292944652406
S_RES_CV,12,large_launcher,12,12,1.0,3,0.25,0.37962066124951344,0.3008031157985593,53.29211465847401,58.411322423059445,0.5286834494056709
S_RES_CV,12,large_tower,6,6,1.0,2,0.3333333333333333,0.320802099039714,0.2898014458707938,71.83684464121626,30.91352455219659,0.5284160419171466
S_RES_CV,12,small_launcher,12,12,1.0,0,0.0,0.19963869998547837,0.1841227842656687,17.011779898242764,16.30742608143465,0.7090185252797674
S_RES_CV,12,small_tower,7,7,1.0,0,0.0,0.102888139840567,0.11547871122786346,45.03523506759488,44.80750501961966,0.8253565830827955
S_RES_CV,12,spacecraft,10,10,1.0,2,0.2,0.3418090861801285,0.33419482595338956,21.28325128549485,19.285877152338497,0.4386143143801039
S_RES_CV,12,ta-ta,12,12,1.0,0,0.0,0.1907444477908773,0.17126103013919913,20.873443935257278,17.66378238174571,1.0630803944261642
S_RES_CV,12,tank,12,12,1.0,3,0.25,0.35298879443242154,0.3717164199141922,35.68487453324726,20.744719177601574,0.41023776932043776
S_RES_CV,13,helicopter,5,5,1.0,0,0.0,0.4044266526151755,0.4041448065840972,35.76204327627309,38.635437296626385,0.39523095380030343
S_RES_CV,13,jet_plane,8,8,1.0,4,0.5,0.4972932200636172,0.5256097726493356,59.85546203298932,22.88656513621758,0.27954504726178614
S_RES_CV,13,large_launcher,11,11,1.0,2,0.18181818181818182,0.32146291665319554,0.23525774316293963,61.16812863818689,67.4417978599117,0.6094250715692503
S_RES_CV,13,large_tower,5,5,1.0,1,0.2,0.2881368925065282,0.294588746264098,88.6183015897956,32.265817107726164,0.5563071915125201
S_RES_CV,13,small_launcher,11,11,1.0,0,0.0,0.14582883756643625,0.14111746400996208,19.87192629265461,17.618463283016183,0.7660201427398341
S_RES_CV,13,small_tower,6,6,1.0,0,0.0,0.053743241937958826,0.04753009927729522,51.29734998863403,50.17708020503873,0.9288849819760086
S_RES_CV,13,spacecraft,9,9,1.0,1,0.1111111111111111,0.2742330139810461,0.2915310260350395,25.920615775049438,22.689259123679864,0.5046732716503616
S_RES_CV,13,ta-ta,11,11,1.0,0,0.0,0.1658598891749891,0.07855565583407889,23.729020615180595,20.761368275358898,1.4539781625041266
S_RES_CV,13,tank,11,11,1.0,2,0.18181818181818182,0.2879103904774339,0.27294886211537667,42.55392308132199,28.78399766553684,0.5643921110889577
S_RES_CV,14,helicopter,4,4,1.0,0,0.0,0.3679039224699314,0.3689852997787034,37.90269060906413,43.2442297690348,0.4426561982202155
S_RES_CV,14,jet_plane,7,7,1.0,3,0.42857142857142855,0.4404238537734657,0.42777838966007875,72.25124082518616,28.028916593077714,0.34603600732194706
S_RES_CV,14,large_launcher,10,10,1.0,2,0.2,0.2708146517029708,0.20412098345784818,70.65676953084149,76.38270787133212,0.6807037978083581
S_RES_CV,14,large_tower,4,4,1.0,2,0.5,0.26561635557672614,0.2596348534519918,112.06406792123381,42.110761172759716,0.7040797603631046
S_RES_CV,14,small_launcher,10,10,1.0,0,0.0,0.11098868864407793,0.10399321310643944,21.86906257918125,19.585975375650953,0.8515641467674328
S_RES_CV,14,small_tower,5,5,1.0,0,0.0,0.03292121888463657,0.030273360150195633,55.57706557563383,56.37264318071972,1.0319507237115495
S_RES_CV,14,spacecraft,8,8,1.0,1,0.125,0.21657532034170968,0.23595382485669875,30.779285368220737,27.17345663937003,0.5733491154201343
S_RES_CV,14,ta-ta,10,10,1.0,0,0.0,0.15911057230367182,0.09956197609748617,25.36268035184633,22.41265441455434,1.4389270199803563
S_RES_CV,14,tank,10,10,1.0,1,0.1,0.2604395528665374,0.21888127800330665,47.961873419994916,32.74137494419069,0.6406338500236608
S_RES_CV,15,helicopter,3,3,1.0,0,0.0,0.33796734812577084,0.3313877874457372,39.88894961260896,48.51816171182072,0.4951033663966187
S_RES_CV,15,jet_plane,6,6,1.0,1,0.16666666666666666,0.36307325781981087,0.36250471260232076,89.82829302556276,33.06668615581253,0.405800515614708
S_RES_CV,15,large_launcher,9,9,1.0,1,0.1111111111111111,0.19485105191552787,0.16573752072203649,82.11271925106932,86.92339693572974,0.7761017583547298
S_RES_CV,15,large_tower,3,3,1.0,1,0.3333333333333333,0.19041019343022048,0.002166345855959174,155.6405010627333,76.13587710331954,1.2904385949715176
S_RES_CV,15,small_launcher,9,9,1.0,0,0.0,0.0701564751266069,0.06994962851916195,26.51474168521478,22.81127051864859,0.9917943703760257
S_RES_CV,15,small_tower,4,4,1.0,0,0.0,0.014285046638568218,0.01233318755815998,62.1877510589727,60.36656616458035,1.2422173150217901
S_RES_CV,15,spacecraft,7,7,1.0,0,0.0,0.1990496607106114,0.17636990779751405,31.551599538398936,31.34902393010861,0.6748842648670662
S_RES_CV,15,ta-ta,9,9,1.0,0,0.0,0.13017386269474357,0.1037818664955601,27.063589925076737,19.998425139553166,1.3332283426368778
S_RES_CV,15,tank,9,9,1.0,0,0.0,0.23939907882547568,0.2603026680009015,53.70766146768797,25.728906347539674,0.5145781269507935
S_RES_CV,16,helicopter,2,2,1.0,0,0.0,0.321506660486439,0.321506660486439,39.41176221573641,39.41176221573641,0.5670104647835108
S_RES_CV,16,jet_plane,5,5,1.0,0,0.0,0.2745314343465732,0.302155836776652,113.43311086022746,39.018691679594696,0.4758377034096914
S_RES_CV,16,large_launcher,8,8,1.0,0,0.0,0.1058164299963527,0.10906919808560148,96.46219003244391,98.96619001058254,0.8796840155790986
S_RES_CV,16,large_tower,2,2,1.0,0,0.0,0.0002219372138915423,0.0002219372138915423,241.31697534792232,241.31697534792232,4.101834834836818
S_RES_CV,16,small_launcher,8,8,1.0,0,0.0,0.047913674635091684,0.0311656301269705,29.625662510032498,25.470285260657747,1.1074037069851195
S_RES_CV,16,small_tower,3,3,1.0,0,0.0,0.0,0.0,68.35679690667276,68.30190436915069,1.2521421778394575
S_RES_CV,16,spacecraft,6,6,1.0,0,0.0,0.15773485083172353,0.11897627027752544,35.48941948347575,37.32470552287859,0.7694492072814167
S_RES_CV,16,ta-ta,8,8,1.0,0,0.0,0.07397768725889717,0.008606445811446936,30.640277367125133,24.41188341553874,1.6893616858043843
S_RES_CV,16,tank,8,8,1.0,0,0.0,0.24847889113771032,0.3127996800809256,58.5064306861193,23.184929007195464,0.45981825688735767
S_RES_CV,17,helicopter,1,1,1.0,0,0.0,0.31748156451173193,0.31748156451173193,32.39816263403168,32.39816263403168,0.8525832272113599
S_RES_CV,17,jet_plane,4,4,1.0,0,0.0,0.20452841266657634,0.25180576739726945,145.562515373527,45.83909410695294,0.5558444260887886
