class,origin_frame,target_frame,horizon,method,common_cohort,iou,valid_at_050,prediction_legal,origin_boundary,target_boundary
ta-ta,14,23,9,hold,True,0.0,False,True,0,0
ta-ta,14,24,10,hold,True,0.0,False,True,0,0
ta-ta,14,15,1,velocity,True,0.9411764705882353,True,True,0,0
ta-ta,14,16,2,velocity,True,0.6989409984871406,True,True,0,0
ta-ta,14,17,3,velocity,True,0.5454545454545454,True,True,0,0
ta-ta,14,18,4,velocity,True,0.3018867924528302,False,True,0,0
ta-ta,14,19,5,velocity,True,0.0967741935483871,False,True,0,0
ta-ta,14,20,6,velocity,True,0.0,False,True,0,0
ta-ta,14,21,7,velocity,True,0.0,False,True,0,0
ta-ta,14,22,8,velocity,True,0.0,False,True,0,0
ta-ta,14,23,9,velocity,True,0.0,False,True,0,0
ta-ta,14,24,10,velocity,True,0.0,False,True,0,0
ta-ta,15,16,1,hold,True,0.0,False,True,0,0
ta-ta,15,17,2,hold,True,0.0,False,True,0,0
ta-ta,15,18,3,hold,True,0.0,False,True,0,0
ta-ta,15,19,4,hold,True,0.0,False,True,0,0
ta-ta,15,20,5,hold,True,0.0,False,True,0,0
ta-ta,15,21,6,hold,True,0.0,False,True,0,0
ta-ta,15,22,7,hold,True,0.0,False,True,0,0
ta-ta,15,23,8,hold,True,0.0,False,True,0,0
ta-ta,15,24,9,hold,True,0.0,False,True,0,0
ta-ta,15,16,1,velocity,True,0.7817258883248731,True,True,0,0
ta-ta,15,17,2,velocity,True,0.6375,True,True,0,0
ta-ta,15,18,3,velocity,True,0.3612217795484728,False,True,0,0
ta-ta,15,19,4,velocity,True,0.11805555555555555,False,True,0,0
ta-ta,15,20,5,velocity,True,0.0,False,True,0,0
ta-ta,15,21,6,velocity,True,0.0,False,True,0,0
ta-ta,15,22,7,velocity,True,0.0,False,True,0,0
ta-ta,15,23,8,velocity,True,0.0,False,True,0,0
ta-ta,15,24,9,velocity,True,0.0,False,True,0,0
ta-ta,16,17,1,hold,True,0.0,False,True,0,0
ta-ta,16,18,2,hold,True,0.0,False,True,0,0
ta-ta,16,19,3,hold,True,0.0,False,True,0,0
ta-ta,16,20,4,hold,True,0.0,False,True,0,0
ta-ta,16,21,5,hold,True,0.0,False,True,0,0
ta-ta,16,22,6,hold,True,0.0,False,True,0,0
ta-ta,16,23,7,hold,True,0.0,False,True,0,0
ta-ta,16,24,8,hold,True,0.0,False,True,0,0
ta-ta,16,17,1,velocity,True,0.9411764705882353,True,True,0,0
ta-ta,16,18,2,velocity,True,0.7161716171617162,True,True,0,0
ta-ta,16,19,3,velocity,True,0.5,True,True,0,0
ta-ta,16,20,4,velocity,True,0.2582697201017812,False,True,0,0
ta-ta,16,21,5,velocity,True,0.061068702290076333,False,True,0,0
ta-ta,16,22,6,velocity,True,0.0,False,True,0,0
ta-ta,16,23,7,velocity,True,0.0,False,True,0,0
ta-ta,16,24,8,velocity,True,0.0,False,True,0,0
ta-ta,17,18,1,hold,True,0.0,False,True,0,0
ta-ta,17,19,2,hold,True,0.0,False,True,0,0
ta-ta,17,20,3,hold,True,0.0,False,True,0,0
ta-ta,17,21,4,hold,True,0.0,False,True,0,0
ta-ta,17,22,5,hold,True,0.0,False,True,0,0
ta-ta,17,23,6,hold,True,0.0,False,True,0,0
ta-ta,17,24,7,hold,True,0.0,False,True,0,0
ta-ta,17,18,1,velocity,True,0.7579617834394905,True,True,0,0
ta-ta,17,19,2,velocity,True,0.5252808988764045,True,True,0,0
ta-ta,17,20,3,velocity,True,0.2809633027522936,False,True,0,0
ta-ta,17,21,4,velocity,True,0.0658513640639699,False,True,0,0
ta-ta,17,22,5,velocity,True,0.0,False,True,0,0
ta-ta,17,23,6,velocity,True,0.0,False,True,0,0
ta-ta,17,24,7,velocity,True,0.0,False,True,0,0
ta-ta,18,19,1,hold,True,0.0,False,True,0,0
ta-ta,18,20,2,hold,True,0.0,False,True,0,0
ta-ta,18,21,3,hold,True,0.0,False,True,0,0
ta-ta,18,22,4,hold,True,0.0,False,True,0,0
ta-ta,18,23,5,hold,True,0.0,False,True,0,0
ta-ta,18,24,6,hold,True,0.0,False,True,0,0
ta-ta,18,19,1,velocity,True,0.9375,True,True,0,0
ta-ta,18,20,2,velocity,True,0.7049441786283892,True,True,0,0
ta-ta,18,21,3,velocity,True,0.4663923182441701,False,True,0,0
ta-ta,18,22,4,velocity,True,0.2457831325301205,False,True,0,0
ta-ta,18,23,5,velocity,True,0.03353057199211045,False,True,0,0
ta-ta,18,24,6,velocity,True,0.0,False,True,0,0
ta-ta,19,20,1,hold,True,0.0,False,True,0,0
ta-ta,19,21,2,hold,True,0.0,False,True,0,0
ta-ta,19,22,3,hold,True,0.0,False,True,0,0
ta-ta,19,23,4,hold,True,0.0,False,True,0,0
ta-ta,19,24,5,hold,True,0.0,False,True,0,0
ta-ta,19,20,1,velocity,True,0.7906976744186046,True,True,0,0
ta-ta,19,21,2,velocity,True,0.5422647527910686,True,True,0,0
ta-ta,19,22,3,velocity,True,0.29394812680115273,False,True,0,0
ta-ta,19,23,4,velocity,True,0.04028436018957346,False,True,0,0
ta-ta,19,24,5,velocity,True,0.0,False,True,0,0
ta-ta,20,21,1,hold,True,0.0,False,True,0,0
ta-ta,20,22,2,hold,True,0.0,False,True,0,0
ta-ta,20,23,3,hold,True,0.0,False,True,0,0
ta-ta,20,24,4,hold,True,0.0,False,True,0,0
ta-ta,20,21,1,velocity,True,0.8521739130434782,True,True,0,0
ta-ta,20,22,2,velocity,True,0.672,True,True,0,0
ta-ta,20,23,3,velocity,True,0.4150197628458498,False,True,0,0
ta-ta,20,24,4,velocity,True,0.1475237091675448,False,True,0,0
ta-ta,21,22,1,hold,True,0.0,False,True,0,0
ta-ta,21,23,2,hold,True,0.0,False,True,0,0
ta-ta,21,24,3,hold,True,0.0,False,True,0,0
ta-ta,21,22,1,velocity,True,0.9333333333333333,True,True,0,0
ta-ta,21,23,2,velocity,True,0.6896551724137931,True,True,0,0
ta-ta,21,24,3,velocity,True,0.37383177570093457,False,True,0,0
ta-ta,22,23,1,hold,True,0.0,False,True,0,0
ta-ta,22,24,2,hold,True,0.0,False,True,0,0
ta-ta,22,23,1,velocity,True,0.7792207792207793,True,True,0,0
ta-ta,22,24,2,velocity,True,0.43478260869565216,False,True,0,0
ta-ta,23,24,1,hold,True,0.0,False,True,0,0
ta-ta,23,24,1,velocity,True,0.7322033898305085,True,True,0,0
tank,0,1,1,hold,False,0.0,False,True,1,0
tank,0,2,2,hold,False,0.0,False,True,1,0
tank,0,3,3,hold,False,0.0,False,True,1,0
tank,0,4,4,hold,False,0.0,False,True,1,0
tank,0,5,5,hold,False,0.0,False,True,1,0
tank,0,6,6,hold,False,0.0,False,True,1,0
tank,0,7,7,hold,False,0.0,False,True,1,0
tank,0,8,8,hold,False,0.0,False,True,1,0
tank,0,9,9,hold,False,0.0,False,True,1,0
tank,0,10,10,hold,False,0.0,False,True,1,0
tank,0,11,11,hold,False,0.0,False,True,1,0
tank,0,12,12,hold,False,0.0,False,True,1,0
tank,0,13,13,hold,False,0.0,False,True,1,0
tank,0,14,14,hold,False,0.0,False,True,1,0
tank,0,15,15,hold,False,0.0,False,True,1,0
tank,0,16,16,hold,False,0.0,False,True,1,0
tank,0,17,17,hold,False,0.0,False,True,1,0
tank,0,18,18,hold,False,0.0,False,True,1,0
tank,0,19,19,hold,False,0.0,False,True,1,0
tank,0,20,20,hold,False,0.0,False,True,1,0
tank,0,21,21,hold,False,0.0,False,True,1,0
tank,0,22,22,hold,False,0.0,False,True,1,0
tank,0,23,23,hold,False,0.0,False,True,1,0
tank,0,24,24,hold,False,0.0,False,True,1,0
tank,1,2,1,hold,True,0.0,False,True,0,0
tank,1,3,2,hold,True,0.0,False,True,0,0
tank,1,4,3,hold,True,0.0,False,True,0,0
tank,1,5,4,hold,True,0.0,False,True,0,0
tank,1,6,5,hold,True,0.0,False,True,0,0
tank,1,7,6,hold,True,0.0,False,True,0,0
tank,1,8,7,hold,True,0.0,False,True,0,0
tank,1,9,8,hold,True,0.0,False,True,0,0
tank,1,10,9,hold,True,0.0,False,True,0,0
tank,1,11,10,hold,True,0.0,False,True,0,0
tank,1,12,11,hold,True,0.0,False,True,0,0
tank,1,13,12,hold,True,0.0,False,True,0,0
tank,1,14,13,hold,True,0.0,False,True,0,0
tank,1,15,14,hold,True,0.0,False,True,0,0
tank,1,16,15,hold,True,0.0,False,True,0,0
tank,1,17,16,hold,True,0.0,False,True,0,0
tank,1,18,17,hold,True,0.0,False,True,0,0
tank,1,19,18,hold,True,0.0,False,True,0,0
tank,1,20,19,hold,True,0.0,False,True,0,0
tank,1,21,20,hold,True,0.0,False,True,0,0
tank,1,22,21,hold,True,0.0,False,True,0,0
tank,1,23,22,hold,True,0.0,False,True,0,0
tank,1,24,23,hold,True,0.0,False,True,0,0
tank,1,2,1,velocity,True,0.5529479107040641,True,True,0,0
tank,1,3,2,velocity,True,0.3595685177786656,False,True,0,0
tank,1,4,3,velocity,True,0.2536176694592536,False,True,0,0
tank,1,5,4,velocity,True,0.18437268917919644,False,True,0,0
tank,1,6,5,velocity,True,0.13233483791546985,False,True,0,0
tank,1,7,6,velocity,True,0.09236453201970443,False,True,0,0
tank,1,8,7,velocity,True,0.06295102103485337,False,True,0,0
tank,1,9,8,velocity,True,0.03806416530723219,False,True,0,0
tank,1,10,9,velocity,True,0.016617969320672023,False,True,0,0
tank,1,11,10,velocity,True,0.0,False,True,0,0
tank,1,12,11,velocity,True,0.0,False,True,0,0
tank,1,13,12,velocity,True,0.0,False,True,0,0
tank,1,14,13,velocity,True,0.0,False,True,0,0
tank,1,15,14,velocity,True,0.0,False,True,0,0
tank,1,16,15,velocity,True,0.0,False,True,0,0
tank,1,17,16,velocity,True,0.0,False,True,0,0
tank,1,18,17,velocity,True,0.0,False,True,0,0
tank,1,19,18,velocity,True,0.0,False,True,0,0
tank,1,20,19,velocity,True,0.0,False,True,0,0
tank,1,21,20,velocity,True,0.0,False,True,0,0
tank,1,22,21,velocity,True,0.0,False,True,0,0
tank,1,23,22,velocity,True,0.0,False,True,0,0
tank,1,24,23,velocity,True,0.0,False,True,0,0
tank,2,3,1,hold,True,0.0,False,True,0,0
tank,2,4,2,hold,True,0.0,False,True,0,0
tank,2,5,3,hold,True,0.0,False,True,0,0
tank,2,6,4,hold,True,0.0,False,True,0,0
tank,2,7,5,hold,True,0.0,False,True,0,0
tank,2,8,6,hold,True,0.0,False,True,0,0
tank,2,9,7,hold,True,0.0,False,True,0,0
tank,2,10,8,hold,True,0.0,False,True,0,0
tank,2,11,9,hold,True,0.0,False,True,0,0
tank,2,12,10,hold,True,0.0,False,True,0,0
tank,2,13,11,hold,True,0.0,False,True,0,0
tank,2,14,12,hold,True,0.0,False,True,0,0
tank,2,15,13,hold,True,0.0,False,True,0,0
tank,2,16,14,hold,True,0.0,False,True,0,0
tank,2,17,15,hold,True,0.0,False,True,0,0
tank,2,18,16,hold,True,0.0,False,True,0,0
tank,2,19,17,hold,True,0.0,False,True,0,0
tank,2,20,18,hold,True,0.0,False,True,0,0
tank,2,21,19,hold,True,0.0,False,True,0,0
tank,2,22,20,hold,True,0.0,False,True,0,0
tank,2,23,21,hold,True,0.0,False,True,0,0
tank,2,24,22,hold,True,0.0,False,True,0,0
tank,2,3,1,velocity,True,0.9574074074074074,True,True,0,0
tank,2,4,2,velocity,True,0.896611642050391,True,True,0,0
tank,2,5,3,velocity,True,0.8242027800490597,True,True,0,0
tank,2,6,4,velocity,True,0.7142857142857143,True,True,0,0
tank,2,7,5,velocity,True,0.6057298772169167,True,True,0,0
tank,2,8,6,velocity,True,0.5058896466212027,True,True,0,0
tank,2,9,7,velocity,True,0.40358744394618834,False,True,0,0
tank,2,10,8,velocity,True,0.3028009084027252,False,True,0,0
tank,2,11,9,velocity,True,0.20699046754425782,False,True,0,0
tank,2,12,10,velocity,True,0.11871393239901072,False,True,0,0
tank,2,13,11,velocity,True,0.04429783223374175,False,True,0,0
tank,2,14,12,velocity,True,0.0,False,True,0,0
tank,2,15,13,velocity,True,0.0,False,True,0,0
tank,2,16,14,velocity,True,0.0,False,True,0,0
tank,2,17,15,velocity,True,0.0,False,True,0,0
tank,2,18,16,velocity,True,0.0,False,True,0,0
tank,2,19,17,velocity,True,0.0,False,True,0,0
tank,2,20,18,velocity,True,0.0,False,True,0,0
tank,2,21,19,velocity,True,0.0,False,True,0,0
tank,2,22,20,velocity,True,0.0,False,True,0,0
tank,2,23,21,velocity,True,0.0,False,True,0,0
tank,2,24,22,velocity,True,0.0,False,True,0,0
tank,3,4,1,hold,True,0.0,False,True,0,0
tank,3,5,2,hold,True,0.0,False,True,0,0
tank,3,6,3,hold,True,0.0,False,True,0,0
tank,3,7,4,hold,True,0.0,False,True,0,0
tank,3,8,5,hold,True,0.0,False,True,0,0
tank,3,9,6,hold,True,0.0,False,True,0,0
tank,3,10,7,hold,True,0.0,False,True,0,0
tank,3,11,8,hold,True,0.0,False,True,0,0
tank,3,12,9,hold,True,0.0,False,True,0,0
tank,3,13,10,hold,True,0.0,False,True,0,0
tank,3,14,11,hold,True,0.0,False,True,0,0
tank,3,15,12,hold,True,0.0,False,True,0,0
tank,3,16,13,hold,True,0.0,False,True,0,0
tank,3,17,14,hold,True,0.0,False,True,0,0
tank,3,18,15,hold,True,0.0,False,True,0,0
tank,3,19,16,hold,True,0.0,False,True,0,0
tank,3,20,17,hold,True,0.0,False,True,0,0
tank,3,21,18,hold,True,0.0,False,True,0,0
tank,3,22,19,hold,True,0.0,False,True,0,0
tank,3,23,20,hold,True,0.0,False,True,0,0
tank,3,24,21,hold,True,0.0,False,True,0,0
tank,3,4,1,velocity,True,0.936081519221862,True,True,0,0
tank,3,5,2,velocity,True,0.8948322756119673,True,True,0,0
tank,3,6,3,velocity,True,0.8006814310051107,True,True,0,0
tank,3,7,4,velocity,True,0.6986741663318602,True,True,0,0
tank,3,8,5,velocity,True,0.5967139656460044,True,True,0,0
tank,3,9,6,velocity,True,0.4842032967032967,False,True,0,0
tank,3,10,7,velocity,True,0.36764705882352944,False,True,0,0
tank,3,11,8,velocity,True,0.25333333333333335,False,True,0,0
tank,3,12,9,velocity,True,0.14634146341463414,False,True,0,0
tank,3,13,10,velocity,True,0.056179775280898875,False,True,0,0
tank,3,14,11,velocity,True,0.0,False,True,0,0
tank,3,15,12,velocity,True,0.0,False,True,0,0
tank,3,16,13,velocity,True,0.0,False,True,0,0
tank,3,17,14,velocity,True,0.0,False,True,0,0
tank,3,18,15,velocity,True,0.0,False,True,0,0
tank,3,19,16,velocity,True,0.0,False,True,0,0
tank,3,20,17,velocity,True,0.0,False,True,0,0
tank,3,21,18,velocity,True,0.0,False,True,0,0
tank,3,22,19,velocity,True,0.0,False,True,0,0
tank,3,23,20,velocity,True,0.0,False,True,0,0
tank,3,24,21,velocity,True,0.0,False,True,0,0
tank,4,5,1,hold,True,0.0,False,True,0,0
tank,4,6,2,hold,True,0.0,False,True,0,0
tank,4,7,3,hold,True,0.0,False,True,0,0
tank,4,8,4,hold,True,0.0,False,True,0,0
tank,4,9,5,hold,True,0.0,False,True,0,0
tank,4,10,6,hold,True,0.0,False,True,0,0
tank,4,11,7,hold,True,0.0,False,True,0,0
tank,4,12,8,hold,True,0.0,False,True,0,0
tank,4,13,9,hold,True,0.0,False,True,0,0
tank,4,14,10,hold,True,0.0,False,True,0,0
tank,4,15,11,hold,True,0.0,False,True,0,0
tank,4,16,12,hold,True,0.0,False,True,0,0
tank,4,17,13,hold,True,0.0,False,True,0,0
tank,4,18,14,hold,True,0.0,False,True,0,0
tank,4,19,15,hold,True,0.0,False,True,0,0
tank,4,20,16,hold,True,0.0,False,True,0,0
tank,4,21,17,hold,True,0.0,False,True,0,0
tank,4,22,18,hold,True,0.0,False,True,0,0
tank,4,23,19,hold,True,0.0,False,True,0,0
tank,4,24,20,hold,True,0.0,False,True,0,0
tank,4,5,1,velocity,True,0.9795918367346939,True,True,0,0
tank,4,6,2,velocity,True,0.8989547038327527,True,True,0,0
tank,4,7,3,velocity,True,0.8078817733990148,True,True,0,0
tank,4,8,4,velocity,True,0.7134146341463414,True,True,0,0
tank,4,9,5,velocity,True,0.6046186144156753,True,True,0,0
tank,4,10,6,velocity,True,0.4887050588609609,False,True,0,0
tank,4,11,7,velocity,True,0.37305699481865284,False,True,0,0
tank,4,12,8,velocity,True,0.26484498160798736,False,True,0,0
tank,4,13,9,velocity,True,0.169756802311582,False,True,0,0
tank,4,14,10,velocity,True,0.08131487889273356,False,True,0,0
tank,4,15,11,velocity,True,0.0,False,True,0,0
tank,4,16,12,velocity,True,0.0,False,True,0,0
tank,4,17,13,velocity,True,0.0,False,True,0,0
tank,4,18,14,velocity,True,0.0,False,True,0,0
tank,4,19,15,velocity,True,0.0,False,True,0,0
tank,4,20,16,velocity,True,0.0,False,True,0,0
tank,4,21,17,velocity,True,0.0,False,True,0,0
tank,4,22,18,velocity,True,0.0,False,True,0,0
tank,4,23,19,velocity,True,0.0,False,True,0,0
tank,4,24,20,velocity,True,0.0,False,True,0,0
tank,5,6,1,hold,True,0.0,False,True,0,0
tank,5,7,2,hold,True,0.0,False,True,0,0
tank,5,8,3,hold,True,0.0,False,True,0,0
tank,5,9,4,hold,True,0.0,False,True,0,0
tank,5,10,5,hold,True,0.0,False,True,0,0
tank,5,11,6,hold,True,0.0,False,True,0,0
tank,5,12,7,hold,True,0.0,False,True,0,0
tank,5,13,8,hold,True,0.0,False,True,0,0
tank,5,14,9,hold,True,0.0,False,True,0,0
tank,5,15,10,hold,True,0.0,False,True,0,0
tank,5,16,11,hold,True,0.0,False,True,0,0
tank,5,17,12,hold,True,0.0,False,True,0,0
tank,5,18,13,hold,True,0.0,False,True,0,0
tank,5,19,14,hold,True,0.0,False,True,0,0
tank,5,20,15,hold,True,0.0,False,True,0,0
tank,5,21,16,hold,True,0.0,False,True,0,0
tank,5,22,17,hold,True,0.0,False,True,0,0
tank,5,23,18,hold,True,0.0,False,True,0,0
tank,5,24,19,hold,True,0.0,False,True,0,0
tank,5,6,1,velocity,True,0.9347826086956522,True,True,0,0
tank,5,7,2,velocity,True,0.8541666666666666,True,True,0,0
tank,5,8,3,velocity,True,0.7647058823529411,True,True,0,0
tank,5,9,4,velocity,True,0.6550416982562547,True,True,0,0
tank,5,10,5,velocity,True,0.5335185828412643,True,True,0,0
tank,5,11,6,velocity,True,0.40934933670246365,False,True,0,0
tank,5,12,7,velocity,True,0.2918355529820498,False,True,0,0
tank,5,13,8,velocity,True,0.18764972052169285,False,True,0,0
tank,5,14,9,velocity,True,0.08986615678776291,False,True,0,0
tank,5,15,10,velocity,True,0.0,False,True,0,0
tank,5,16,11,velocity,True,0.0,False,True,0,0
tank,5,17,12,velocity,True,0.0,False,True,0,0
tank,5,18,13,velocity,True,0.0,False,True,0,0
tank,5,19,14,velocity,True,0.0,False,True,0,0
tank,5,20,15,velocity,True,0.0,False,True,0,0
tank,5,21,16,velocity,True,0.0,False,True,0,0
tank,5,22,17,velocity,True,0.0,False,True,0,0
tank,5,23,18,velocity,True,0.0,False,True,0,0
tank,5,24,19,velocity,True,0.0,False,True,0,0
tank,6,7,1,hold,True,0.0,False,True,0,0
tank,6,8,2,hold,True,0.0,False,True,0,0
tank,6,9,3,hold,True,0.0,False,True,0,0
tank,6,10,4,hold,True,0.0,False,True,0,0
tank,6,11,5,hold,True,0.0,False,True,0,0
tank,6,12,6,hold,True,0.0,False,True,0,0
tank,6,13,7,hold,True,0.0,False,True,0,0
tank,6,14,8,hold,True,0.0,False,True,0,0
tank,6,15,9,hold,True,0.0,False,True,0,0
tank,6,16,10,hold,True,0.0,False,True,0,0
tank,6,17,11,hold,True,0.0,False,True,0,0
tank,6,18,12,hold,True,0.0,False,True,0,0
tank,6,19,13,hold,True,0.0,False,True,0,0
tank,6,20,14,hold,True,0.0,False,True,0,0
tank,6,21,15,hold,True,0.0,False,True,0,0
tank,6,22,16,hold,True,0.0,False,True,0,0
tank,6,23,17,hold,True,0.0,False,True,0,0
tank,6,24,18,hold,True,0.0,False,True,0,0
tank,6,7,1,velocity,True,0.9782608695652174,True,True,0,0
tank,6,8,2,velocity,True,0.9375,True,True,0,0
tank,6,9,3,velocity,True,0.8634505314799673,True,True,0,0
tank,6,10,4,velocity,True,0.7639257294429708,True,True,0,0
tank,6,11,5,velocity,True,0.65045170257123,True,True,0,0
tank,6,12,6,velocity,True,0.5388069275176395,True,True,0,0
tank,6,13,7,velocity,True,0.42992033048096784,False,True,0,0
tank,6,14,8,velocity,True,0.32413793103448274,False,True,0,0
tank,6,15,9,velocity,True,0.22057060656916808,False,True,0,0
tank,6,16,10,velocity,True,0.12845849802371542,False,True,0,0
tank,6,17,11,velocity,True,0.04490121732189184,False,True,0,0
tank,6,18,12,velocity,True,0.0,False,True,0,0
tank,6,19,13,velocity,True,0.0,False,True,0,0
tank,6,20,14,velocity,True,0.0,False,True,0,0
tank,6,21,15,velocity,True,0.0,False,True,0,0
tank,6,22,16,velocity,True,0.0,False,True,0,0
tank,6,23,17,velocity,True,0.0,False,True,0,0
tank,6,24,18,velocity,True,0.0,False,True,0,0
tank,7,8,1,hold,True,0.0,False,True,0,0
tank,7,9,2,hold,True,0.0,False,True,0,0
tank,7,10,3,hold,True,0.0,False,True,0,0
tank,7,11,4,hold,True,0.0,False,True,0,0
tank,7,12,5,hold,True,0.0,False,True,0,0
tank,7,13,6,hold,True,0.0,False,True,0,0
tank,7,14,7,hold,True,0.0,False,True,0,0
tank,7,15,8,hold,True,0.0,False,True,0,0
tank,7,16,9,hold,True,0.0,False,True,0,0
tank,7,17,10,hold,True,0.0,False,True,0,0
tank,7,18,11,hold,True,0.0,False,True,0,0
tank,7,19,12,hold,True,0.0,False,True,0,0
tank,7,20,13,hold,True,0.0,False,True,0,0
tank,7,21,14,hold,True,0.0,False,True,0,0
tank,7,22,15,hold,True,0.0,False,True,0,0
tank,7,23,16,hold,True,0.0,False,True,0,0
tank,7,24,17,hold,True,0.0,False,True,0,0
tank,7,8,1,velocity,True,0.9782608695652174,True,True,0,0
tank,7,9,2,velocity,True,0.9174630755864466,True,True,0,0
tank,7,10,3,velocity,True,0.8238659583163057,True,True,0,0
tank,7,11,4,velocity,True,0.709628506444276,True,True,0,0
tank,7,12,5,velocity,True,0.5936395759717314,True,True,0,0
tank,7,13,6,velocity,True,0.4772355060596135,False,True,0,0
tank,7,14,7,velocity,True,0.36089781453041936,False,True,0,0
tank,7,15,8,velocity,True,0.2460550949451725,False,True,0,0
tank,7,16,9,velocity,True,0.14359351988217967,False,True,0,0
tank,7,17,10,velocity,True,0.050189605175105956,False,True,0,0
tank,7,18,11,velocity,True,0.0,False,True,0,0
tank,7,19,12,velocity,True,0.0,False,True,0,0
tank,7,20,13,velocity,True,0.0,False,True,0,0
tank,7,21,14,velocity,True,0.0,False,True,0,0
tank,7,22,15,velocity,True,0.0,False,True,0,0
tank,7,23,16,velocity,True,0.0,False,True,0,0
tank,7,24,17,velocity,True,0.0,False,True,0,0
tank,8,9,1,hold,True,0.0,False,True,0,0
tank,8,10,2,hold,True,0.0,False,True,0,0
tank,8,11,3,hold,True,0.0,False,True,0,0
tank,8,12,4,hold,True,0.0,False,True,0,0
tank,8,13,5,hold,True,0.0,False,True,0,0
tank,8,14,6,hold,True,0.0,False,True,0,0
tank,8,15,7,hold,True,0.0,False,True,0,0
tank,8,16,8,hold,True,0.0,False,True,0,0
tank,8,17,9,hold,True,0.0,False,True,0,0
tank,8,18,10,hold,True,0.0,False,True,0,0
tank,8,19,11,hold,True,0.0,False,True,0,0
tank,8,20,12,hold,True,0.0,False,True,0,0
tank,8,21,13,hold,True,0.0,False,True,0,0
tank,8,22,14,hold,True,0.0,False,True,0,0
tank,8,23,15,hold,True,0.0,False,True,0,0
tank,8,24,16,hold,True,0.0,False,True,0,0
tank,8,9,1,velocity,True,0.9591659426585578,True,True,0,0
tank,8,10,2,velocity,True,0.8827135267674704,True,True,0,0
tank,8,11,3,velocity,True,0.7824109173616376,True,True,0,0
tank,8,12,4,velocity,True,0.6784452296819788,True,True,0,0
tank,8,13,5,velocity,True,0.5684864334749918,True,True,0,0
tank,8,14,6,velocity,True,0.45711759504862953,False,True,0,0
tank,8,15,7,velocity,True,0.3430093209054594,False,True,0,0
tank,8,16,8,velocity,True,0.24140453547915142,False,True,0,0
tank,8,17,9,velocity,True,0.14956791491247506,False,True,0,0
tank,8,18,10,velocity,True,0.06123260437375746,False,True,0,0
tank,8,19,11,velocity,True,0.0,False,True,0,0
tank,8,20,12,velocity,True,0.0,False,True,0,0
tank,8,21,13,velocity,True,0.0,False,True,0,0
tank,8,22,14,velocity,True,0.0,False,True,0,0
tank,8,23,15,velocity,True,0.0,False,True,0,0
tank,8,24,16,velocity,True,0.0,False,True,0,0
tank,9,10,1,hold,True,0.0,False,True,0,0
tank,9,11,2,hold,True,0.0,False,True,0,0
tank,9,12,3,hold,True,0.0,False,True,0,0
tank,9,13,4,hold,True,0.0,False,True,0,0
tank,9,14,5,hold,True,0.0,False,True,0,0
tank,9,15,6,hold,True,0.0,False,True,0,0
tank,9,16,7,hold,True,0.0,False,True,0,0
tank,9,17,8,hold,True,0.0,False,True,0,0
tank,9,18,9,hold,True,0.0,False,True,0,0
tank,9,19,10,hold,True,0.0,False,True,0,0
tank,9,20,11,hold,True,0.0,False,True,0,0
tank,9,21,12,hold,True,0.0,False,True,0,0
tank,9,22,13,hold,True,0.0,False,True,0,0
tank,9,23,14,hold,True,0.0,False,True,0,0
tank,9,24,15,hold,True,0.0,False,True,0,0
tank,9,10,1,velocity,True,0.9195162635529608,True,True,0,0
tank,9,11,2,velocity,True,0.8444619010212098,True,True,0,0
tank,9,12,3,velocity,True,0.7293946024799417,True,True,0,0
tank,9,13,4,velocity,True,0.6296800544588155,True,True,0,0
tank,9,14,5,velocity,True,0.518005540166205,True,True,0,0
tank,9,15,6,velocity,True,0.3965565120799778,False,True,0,0
tank,9,16,7,velocity,True,0.2838350619782444,False,True,0,0
tank,9,17,8,velocity,True,0.1776765375854214,False,True,0,0
tank,9,18,9,velocity,True,0.07499494643218112,False,True,0,0
tank,9,19,10,velocity,True,0.0,False,True,0,0
tank,9,20,11,velocity,True,0.0,False,True,0,0
tank,9,21,12,velocity,True,0.0,False,True,0,0
tank,9,22,13,velocity,True,0.0,False,True,0,0
tank,9,23,14,velocity,True,0.0,False,True,0,0
tank,9,24,15,velocity,True,0.0,False,True,0,0
tank,10,11,1,hold,True,0.0,False,True,0,0
tank,10,12,2,hold,True,0.0,False,True,0,0
tank,10,13,3,hold,True,0.0,False,True,0,0
tank,10,14,4,hold,True,0.0,False,True,0,0
tank,10,15,5,hold,True,0.0,False,True,0,0
tank,10,16,6,hold,True,0.0,False,True,0,0
tank,10,17,7,hold,True,0.0,False,True,0,0
tank,10,18,8,hold,True,0.0,False,True,0,0
tank,10,19,9,hold,True,0.0,False,True,0,0
tank,10,20,10,hold,True,0.0,False,True,0,0
tank,10,21,11,hold,True,0.0,False,True,0,0
tank,10,22,12,hold,True,0.0,False,True,0,0
tank,10,23,13,hold,True,0.0,False,True,0,0
tank,10,24,14,hold,True,0.0,False,True,0,0
tank,10,11,1,velocity,True,0.9599833263859942,True,True,0,0
tank,10,12,2,velocity,True,0.9026832198638366,True,True,0,0
tank,10,13,3,velocity,True,0.8181818181818182,True,True,0,0
tank,10,14,4,velocity,True,0.7159209157127991,True,True,0,0
tank,10,15,5,velocity,True,0.5936217240290496,True,True,0,0
tank,10,16,6,velocity,True,0.4813953488372093,False,True,0,0
tank,10,17,7,velocity,True,0.37845010615711255,False,True,0,0
tank,10,18,8,velocity,True,0.2665876777251185,False,True,0,0
